"n","vocabulary","beta_local","beta_local_r2","generator","replicate","seed","benchmark"
45879,4281,0.242225394391266,0.988808855476947,"finite Zipf reference",3,2003,"strict equifinality"
53616,4423,0.211203364699975,0.98498318181931,"finite Zipf reference",3,2003,"strict equifinality"
62657,4581,0.181358568150352,0.976232180977091,"finite Zipf reference",3,2003,"strict equifinality"
73223,4690,0.181358568150352,0.976232180977091,"finite Zipf reference",3,2003,"strict equifinality"
85570,4788,0.181358568150352,0.976232180977091,"finite Zipf reference",3,2003,"strict equifinality"
100000,4865,0.181358568150352,0.976232180977091,"finite Zipf reference",3,2003,"strict equifinality"
500,190,0.776947793773213,0.995804069228457,"Zipf Markov control",3,2003,"strict equifinality"
584,218,0.776947793773213,0.995804069228457,"Zipf Markov control",3,2003,"strict equifinality"
683,246,0.776947793773213,0.995804069228457,"Zipf Markov control",3,2003,"strict equifinality"
798,278,0.776947793773213,0.995804069228457,"Zipf Markov control",3,2003,"strict equifinality"
933,302,0.774076406437447,0.995894340341787,"Zipf Markov control",3,2003,"strict equifinality"
1090,346,0.793419005181455,0.995943978940089,"Zipf Markov control",3,2003,"strict equifinality"
1274,404,0.808144042898843,0.996809425747138,"Zipf Markov control",3,2003,"strict equifinality"
1488,449,0.815502552107906,0.997684946655482,"Zipf Markov control",3,2003,"strict equifinality"
1739,514,0.786717613427947,0.998172568993342,"Zipf Markov control",3,2003,"strict equifinality"
2033,579,0.75917598703059,0.999454531031277,"Zipf Markov control",3,2003,"strict equifinality"
2375,647,0.742425730921807,0.998382034719345,"Zipf Markov control",3,2003,"strict equifinality"
2776,729,0.720818140967184,0.999372677484979,"Zipf Markov control",3,2003,"strict equifinality"
3244,817,0.711565082232464,0.999507900863043,"Zipf Markov control",3,2003,"strict equifinality"
3791,899,0.706706429333178,0.999560240050746,"Zipf Markov control",3,2003,"strict equifinality"
4431,1012,0.703244189199723,0.999673165151335,"Zipf Markov control",3,2003,"strict equifinality"
5178,1128,0.699411070536718,0.999581225443431,"Zipf Markov control",3,2003,"strict equifinality"
6051,1259,0.687748723598434,0.998569475468421,"Zipf Markov control",3,2003,"strict equifinality"
7071,1409,0.660875811685578,0.998275574693114,"Zipf Markov control",3,2003,"strict equifinality"
8263,1557,0.637317082950957,0.998084275321438,"Zipf Markov control",3,2003,"strict equifinality"
9657,1703,0.615038368569481,0.998893744958504,"Zipf Markov control",3,2003,"strict equifinality"
11285,1873,0.597878112635988,0.999884062018661,"Zipf Markov control",3,2003,"strict equifinality"
13188,2053,0.585170037753285,0.999644493759553,"Zipf Markov control",3,2003,"strict equifinality"
15412,2253,0.569369811391427,0.998591423547661,"Zipf Markov control",3,2003,"strict equifinality"
18011,2469,0.544722931314696,0.997641673636186,"Zipf Markov control",3,2003,"strict equifinality"
21049,2677,0.516495059988233,0.996780460848162,"Zipf Markov control",3,2003,"strict equifinality"
24598,2889,0.481312823386264,0.99606502005059,"Zipf Markov control",3,2003,"strict equifinality"
28746,3110,0.450334936484128,0.997064526838241,"Zipf Markov control",3,2003,"strict equifinality"
33594,3331,0.41885920934776,0.995490449855948,"Zipf Markov control",3,2003,"strict equifinality"
39259,3535,0.38277266888758,0.992335419555026,"Zipf Markov control",3,2003,"strict equifinality"
45879,3766,0.345776986588166,0.990422930823295,"Zipf Markov control",3,2003,"strict equifinality"
53616,3953,0.312201070377314,0.990406928473941,"Zipf Markov control",3,2003,"strict equifinality"
62657,4124,0.279281662620886,0.989000115165993,"Zipf Markov control",3,2003,"strict equifinality"
73223,4297,0.279281662620886,0.989000115165993,"Zipf Markov control",3,2003,"strict equifinality"
85570,4468,0.279281662620886,0.989000115165993,"Zipf Markov control",3,2003,"strict equifinality"
100000,4605,0.279281662620886,0.989000115165993,"Zipf Markov control",3,2003,"strict equifinality"
500,64,2.43858774365164,0.953163794398913,"latent mixture",3,2003,"strict equifinality"
584,134,2.43858774365164,0.953163794398913,"latent mixture",3,2003,"strict equifinality"
683,218,2.43858774365164,0.953163794398913,"latent mixture",3,2003,"strict equifinality"
798,314,2.43858774365164,0.953163794398913,"latent mixture",3,2003,"strict equifinality"
933,433,1.85459091847309,0.960966249221309,"latent mixture",3,2003,"strict equifinality"
1090,563,1.39445131788035,0.931042152324926,"latent mixture",3,2003,"strict equifinality"
1274,680,0.986019714380424,0.871368703285841,"latent mixture",3,2003,"strict equifinality"
1488,767,0.67577047244112,0.855047551138671,"latent mixture",3,2003,"strict equifinality"
1739,785,0.444954223872947,0.879113848653572,"latent mixture",3,2003,"strict equifinality"
2033,799,0.417266128951487,0.907147978082644,"latent mixture",3,2003,"strict equifinality"
2375,873,0.48403752407779,0.895003158908637,"latent mixture",3,2003,"strict equifinality"
2776,898,0.58443009772774,0.951395122241039,"latent mixture",3,2003,"strict equifinality"
3244,1084,0.680603929838301,0.980208665470446,"latent mixture",3,2003,"strict equifinality"
3791,1203,0.747497143059125,0.984269575609243,"latent mixture",3,2003,"strict equifinality"
4431,1301,0.779892626567182,0.990919781941489,"latent mixture",3,2003,"strict equifinality"
5178,1495,0.740688146525724,0.994621619153171,"latent mixture",3,2003,"strict equifinality"
6051,1735,0.711742914704912,0.98775876864411,"latent mixture",3,2003,"strict equifinality"
7071,1898,0.632409810288429,0.958326980451606,"latent mixture",3,2003,"strict equifinality"
8263,2134,0.523431641857102,0.953146159401653,"latent mixture",3,2003,"strict equifinality"
9657,2249,0.412508829932835,0.957433133374626,"latent mixture",3,2003,"strict equifinality"
11285,2320,0.408069555939861,0.960104519937015,"latent mixture",3,2003,"strict equifinality"
13188,2492,0.378902895507681,0.963464249649774,"latent mixture",3,2003,"strict equifinality"
15412,2564,0.398639770589861,0.970589888268542,"latent mixture",3,2003,"strict equifinality"
18011,2938,0.424902477013298,0.979066490063623,"latent mixture",3,2003,"strict equifinality"
21049,2997,0.41068548701237,0.975454612068889,"latent mixture",3,2003,"strict equifinality"
24598,3205,0.387697831410089,0.965414552474518,"latent mixture",3,2003,"strict equifinality"
28746,3455,0.331390396501657,0.986312718541662,"latent mixture",3,2003,"strict equifinality"
33594,3606,0.343085764887765,0.989685547968157,"latent mixture",3,2003,"strict equifinality"
39259,3749,0.320970872995148,0.993752422660148,"latent mixture",3,2003,"strict equifinality"
45879,3940,0.293498308807545,0.993945071379616,"latent mixture",3,2003,"strict equifinality"
53616,4186,0.268899698668337,0.976047206970042,"latent mixture",3,2003,"strict equifinality"
62657,4367,0.238566117295674,0.958071882790634,"latent mixture",3,2003,"strict equifinality"
73223,4492,0.238566117295674,0.958071882790634,"latent mixture",3,2003,"strict equifinality"
85570,4567,0.238566117295674,0.958071882790634,"latent mixture",3,2003,"strict equifinality"
100000,4695,0.238566117295674,0.958071882790634,"latent mixture",3,2003,"strict equifinality"
500,267,0.794872620941899,0.999430177848478,"sample-space reduction",3,2003,"strict equifinality"
584,304,0.794872620941899,0.999430177848478,"sample-space reduction",3,2003,"strict equifinality"
683,346,0.794872620941899,0.999430177848478,"sample-space reduction",3,2003,"strict equifinality"
798,394,0.794872620941899,0.999430177848478,"sample-space reduction",3,2003,"strict equifinality"
933,438,0.783259435480165,0.999560545984681,"sample-space reduction",3,2003,"strict equifinality"
1090,499,0.77152546526777,0.999596256579738,"sample-space reduction",3,2003,"strict equifinality"
1274,564,0.758934596948875,0.999420867227243,"sample-space reduction",3,2003,"strict equifinality"
1488,634,0.753103350486105,0.99920802439827,"sample-space reduction",3,2003,"strict equifinality"
1739,711,0.733446444167676,0.999706110095941,"sample-space reduction",3,2003,"strict equifinality"
2033,794,0.726788644199053,0.999920469547881,"sample-space reduction",3,2003,"strict equifinality"
2375,889,0.722174410076224,0.999948904713712,"sample-space reduction",3,2003,"strict equifinality"
2776,993,0.719313065554762,0.999933698035729,"sample-space reduction",3,2003,"strict equifinality"
3244,1117,0.71346682402608,0.999788444892085,"sample-space reduction",3,2003,"strict equifinality"
3791,1245,0.700937880326889,0.99953058110968,"sample-space reduction",3,2003,"strict equifinality"
4431,1390,0.685212808187473,0.999293798293792,"sample-space reduction",3,2003,"strict equifinality"
5178,1543,0.654643244355306,0.998331906146875,"sample-space reduction",3,2003,"strict equifinality"
6051,1708,0.622086469131778,0.996830522569205,"sample-space reduction",3,2003,"strict equifinality"
7071,1887,0.596015960615936,0.997737118156753,"sample-space reduction",3,2003,"strict equifinality"
8263,2048,0.570698167808151,0.998327132245467,"sample-space reduction",3,2003,"strict equifinality"
9657,2222,0.555243452651266,0.99937394483076,"sample-space reduction",3,2003,"strict equifinality"
11285,2441,0.536954892876061,0.999154071045037,"sample-space reduction",3,2003,"strict equifinality"
13188,2641,0.517562598039724,0.996824645840519,"sample-space reduction",3,2003,"strict equifinality"
15412,2887,0.495817683320336,0.996023089940386,"sample-space reduction",3,2003,"strict equifinality"
18011,3094,0.468049245431384,0.997384327199721,"sample-space reduction",3,2003,"strict equifinality"
21049,3297,0.444668438599528,0.997274411706128,"sample-space reduction",3,2003,"strict equifinality"
24598,3548,0.413575970723055,0.997428257340068,"sample-space reduction",3,2003,"strict equifinality"
28746,3789,0.385755811428714,0.992786832840161,"sample-space reduction",3,2003,"strict equifinality"
33594,4019,0.348579333754292,0.985079470408726,"sample-space reduction",3,2003,"strict equifinality"
39259,4225,0.301900854152084,0.982305562867164,"sample-space reduction",3,2003,"strict equifinality"
45879,4409,0.260210263676769,0.982383231684874,"sample-space reduction",3,2003,"strict equifinality"
53616,4567,0.221951901769601,0.982650986703801,"sample-space reduction",3,2003,"strict equifinality"
62657,4712,0.185418879304671,0.975350202128246,"sample-space reduction",3,2003,"strict equifinality"
73223,4848,0.185418879304671,0.975350202128246,"sample-space reduction",3,2003,"strict equifinality"
85570,4953,0.185418879304671,0.975350202128246,"sample-space reduction",3,2003,"strict equifinality"
100000,5019,0.185418879304671,0.975350202128246,"sample-space reduction",3,2003,"strict equifinality"
500,288,0.702143581116692,0.999161036239158,"finite Zipf reference",4,2004,"strict equifinality"
584,319,0.702143581116692,0.999161036239158,"finite Zipf reference",4,2004,"strict equifinality"
683,359,0.702143581116692,0.999161036239158,"finite Zipf reference",4,2004,"strict equifinality"
798,403,0.702143581116692,0.999161036239158,"finite Zipf reference",4,2004,"strict equifinality"
933,451,0.725106079200702,0.997471087999947,"finite Zipf reference",4,2004,"strict equifinality"
1090,494,0.735792602914785,0.997077312116839,"finite Zipf reference",4,2004,"strict equifinality"
1274,554,0.748127831135697,0.997245446146785,"finite Zipf reference",4,2004,"strict equifinality"
1488,641,0.758401567796744,0.997907349439957,"finite Zipf reference",4,2004,"strict equifinality"
1739,717,0.76583266657037,0.998545417494837,"finite Zipf reference",4,2004,"strict equifinality"
2033,805,0.743495777995562,0.99805829859809,"finite Zipf reference",4,2004,"strict equifinality"
2375,900,0.71376155320619,0.999772908264413,"finite Zipf reference",4,2004,"strict equifinality"
2776,1009,0.70839581669685,0.999802681371512,"finite Zipf reference",4,2004,"strict equifinality"
3244,1119,0.688837909507612,0.999218067262526,"finite Zipf reference",4,2004,"strict equifinality"
3791,1248,0.668834918443482,0.998785860698787,"finite Zipf reference",4,2004,"strict equifinality"
4431,1395,0.651569676410928,0.999020750691142,"finite Zipf reference",4,2004,"strict equifinality"
5178,1525,0.635636104310219,0.998900029247044,"finite Zipf reference",4,2004,"strict equifinality"
6051,1680,0.61527590673295,0.999276450049038,"finite Zipf reference",4,2004,"strict equifinality"
7071,1857,0.59048051983966,0.998838490742502,"finite Zipf reference",4,2004,"strict equifinality"
8263,2034,0.574721443123497,0.997991383550447,"finite Zipf reference",4,2004,"strict equifinality"
9657,2224,0.551008807175866,0.998082589229253,"finite Zipf reference",4,2004,"strict equifinality"
11285,2402,0.525824216828547,0.998857523198347,"finite Zipf reference",4,2004,"strict equifinality"
13188,2610,0.500360044543037,0.998163049976031,"finite Zipf reference",4,2004,"strict equifinality"
15412,2823,0.473203834705113,0.997103618937075,"finite Zipf reference",4,2004,"strict equifinality"
18011,3040,0.449053792604743,0.995906203479611,"finite Zipf reference",4,2004,"strict equifinality"
21049,3240,0.415196207883452,0.995256807860421,"finite Zipf reference",4,2004,"strict equifinality"
24598,3446,0.385090371608482,0.99590892708288,"finite Zipf reference",4,2004,"strict equifinality"
28746,3663,0.357150171731733,0.996200010967706,"finite Zipf reference",4,2004,"strict equifinality"
33594,3849,0.330004297735267,0.993987234048933,"finite Zipf reference",4,2004,"strict equifinality"
39259,4054,0.29901961159976,0.991307731629413,"finite Zipf reference",4,2004,"strict equifinality"
45879,4242,0.263417520145118,0.986239356819644,"finite Zipf reference",4,2004,"strict equifinality"
53616,4407,0.227842796776706,0.975509675779303,"finite Zipf reference",4,2004,"strict equifinality"
62657,4556,0.188606125128212,0.969154678150262,"finite Zipf reference",4,2004,"strict equifinality"
73223,4670,0.188606125128212,0.969154678150262,"finite Zipf reference",4,2004,"strict equifinality"
85570,4764,0.188606125128212,0.969154678150262,"finite Zipf reference",4,2004,"strict equifinality"
100000,4842,0.188606125128212,0.969154678150262,"finite Zipf reference",4,2004,"strict equifinality"
500,188,0.787608533432695,0.997016709132778,"Zipf Markov control",4,2004,"strict equifinality"
584,214,0.787608533432695,0.997016709132778,"Zipf Markov control",4,2004,"strict equifinality"
683,251,0.787608533432695,0.997016709132778,"Zipf Markov control",4,2004,"strict equifinality"
798,275,0.787608533432695,0.997016709132778,"Zipf Markov control",4,2004,"strict equifinality"
933,308,0.778929789207445,0.997490726998691,"Zipf Markov control",4,2004,"strict equifinality"
1090,350,0.765142342345788,0.998005240027718,"Zipf Markov control",4,2004,"strict equifinality"
1274,398,0.773015873669649,0.998923542531924,"Zipf Markov control",4,2004,"strict equifinality"
1488,451,0.755408508620153,0.998076153880734,"Zipf Markov control",4,2004,"strict equifinality"
1739,504,0.752815080320608,0.998301371696903,"Zipf Markov control",4,2004,"strict equifinality"
