"n","vocabulary","beta_local","beta_local_r2","generator","replicate","seed","benchmark"
500,18,1.22074440349993,0.98185393154705,"Simon reinforcement",21,2021,"Zipf-compatible / mimicking"
584,20,1.22074440349993,0.98185393154705,"Simon reinforcement",21,2021,"Zipf-compatible / mimicking"
683,27,1.22074440349993,0.98185393154705,"Simon reinforcement",21,2021,"Zipf-compatible / mimicking"
798,35,1.22074440349993,0.98185393154705,"Simon reinforcement",21,2021,"Zipf-compatible / mimicking"
933,39,1.20097876861683,0.980736966005929,"Simon reinforcement",21,2021,"Zipf-compatible / mimicking"
1090,46,1.11259438454701,0.99335427768375,"Simon reinforcement",21,2021,"Zipf-compatible / mimicking"
1274,54,1.06928506223462,0.994529363873993,"Simon reinforcement",21,2021,"Zipf-compatible / mimicking"
1488,66,1.0908425542143,0.997040459110289,"Simon reinforcement",21,2021,"Zipf-compatible / mimicking"
1739,80,0.99478332820837,0.982148410322343,"Simon reinforcement",21,2021,"Zipf-compatible / mimicking"
2033,91,0.931856407525605,0.982086293129776,"Simon reinforcement",21,2021,"Zipf-compatible / mimicking"
2375,106,0.87529606028816,0.989676935622308,"Simon reinforcement",21,2021,"Zipf-compatible / mimicking"
2776,112,0.869561543200397,0.99046541032863,"Simon reinforcement",21,2021,"Zipf-compatible / mimicking"
3244,134,0.901138263459481,0.991179686835562,"Simon reinforcement",21,2021,"Zipf-compatible / mimicking"
3791,156,0.960173523096737,0.990910022091753,"Simon reinforcement",21,2021,"Zipf-compatible / mimicking"
4431,183,1.04317855836122,0.998638074031049,"Simon reinforcement",21,2021,"Zipf-compatible / mimicking"
5178,210,1.03999919710886,0.998662587317755,"Simon reinforcement",21,2021,"Zipf-compatible / mimicking"
6051,254,1.07256238139822,0.998518295064247,"Simon reinforcement",21,2021,"Zipf-compatible / mimicking"
7071,302,1.0868336862793,0.998933088633683,"Simon reinforcement",21,2021,"Zipf-compatible / mimicking"
8263,351,1.08960565802738,0.999059149184383,"Simon reinforcement",21,2021,"Zipf-compatible / mimicking"
9657,426,1.08069363307204,0.999368130047186,"Simon reinforcement",21,2021,"Zipf-compatible / mimicking"
11285,498,1.07808437559896,0.999353017901321,"Simon reinforcement",21,2021,"Zipf-compatible / mimicking"
13188,583,1.06378815068295,0.998798121561761,"Simon reinforcement",21,2021,"Zipf-compatible / mimicking"
15412,702,1.03766852457935,0.999282585131463,"Simon reinforcement",21,2021,"Zipf-compatible / mimicking"
18011,822,1.02932818179524,0.999146986000399,"Simon reinforcement",21,2021,"Zipf-compatible / mimicking"
21049,949,1.01043529084121,0.999092770940057,"Simon reinforcement",21,2021,"Zipf-compatible / mimicking"
24598,1118,0.998240851417965,0.999719602183687,"Simon reinforcement",21,2021,"Zipf-compatible / mimicking"
28746,1304,1.00354651979956,0.999726137702155,"Simon reinforcement",21,2021,"Zipf-compatible / mimicking"
33594,1514,1.00921850672903,0.999833541721804,"Simon reinforcement",21,2021,"Zipf-compatible / mimicking"
39259,1795,1.00703378540857,0.999847949640363,"Simon reinforcement",21,2021,"Zipf-compatible / mimicking"
45879,2091,0.999722511721102,0.999670661038128,"Simon reinforcement",21,2021,"Zipf-compatible / mimicking"
53616,2439,0.99314847775865,0.99962947970736,"Simon reinforcement",21,2021,"Zipf-compatible / mimicking"
62657,2861,0.983224453527795,0.999886262761182,"Simon reinforcement",21,2021,"Zipf-compatible / mimicking"
73223,3297,0.983224453527795,0.999886262761182,"Simon reinforcement",21,2021,"Zipf-compatible / mimicking"
85570,3855,0.983224453527795,0.999886262761182,"Simon reinforcement",21,2021,"Zipf-compatible / mimicking"
100000,4512,0.983224453527795,0.999886262761182,"Simon reinforcement",21,2021,"Zipf-compatible / mimicking"
500,219,0.669796836043314,0.996130802917919,"random segmentation",22,2022,"Zipf-compatible / mimicking"
584,246,0.669796836043314,0.996130802917919,"random segmentation",22,2022,"Zipf-compatible / mimicking"
683,272,0.669796836043314,0.996130802917919,"random segmentation",22,2022,"Zipf-compatible / mimicking"
798,296,0.669796836043314,0.996130802917919,"random segmentation",22,2022,"Zipf-compatible / mimicking"
933,325,0.689081351846766,0.994823263405073,"random segmentation",22,2022,"Zipf-compatible / mimicking"
1090,375,0.726123928929682,0.995670219361109,"random segmentation",22,2022,"Zipf-compatible / mimicking"
1274,413,0.750740401741322,0.998429661446546,"random segmentation",22,2022,"Zipf-compatible / mimicking"
1488,469,0.765206850933239,0.99879392354862,"random segmentation",22,2022,"Zipf-compatible / mimicking"
1739,531,0.770592925758641,0.998392810489092,"random segmentation",22,2022,"Zipf-compatible / mimicking"
2033,590,0.793573906763924,0.999245650373788,"random segmentation",22,2022,"Zipf-compatible / mimicking"
2375,672,0.796679634108531,0.999241952023584,"random segmentation",22,2022,"Zipf-compatible / mimicking"
2776,770,0.802952062818591,0.999389812924899,"random segmentation",22,2022,"Zipf-compatible / mimicking"
3244,870,0.804580287625777,0.999484461206947,"random segmentation",22,2022,"Zipf-compatible / mimicking"
3791,984,0.789438560651392,0.999613041495468,"random segmentation",22,2022,"Zipf-compatible / mimicking"
4431,1114,0.785359517897272,0.999809159175034,"random segmentation",22,2022,"Zipf-compatible / mimicking"
5178,1251,0.79399203587841,0.999636340945087,"random segmentation",22,2022,"Zipf-compatible / mimicking"
6051,1412,0.797708448896904,0.999664613942151,"random segmentation",22,2022,"Zipf-compatible / mimicking"
7071,1613,0.795260514661968,0.999586472510377,"random segmentation",22,2022,"Zipf-compatible / mimicking"
8263,1835,0.788355239648604,0.999268185586108,"random segmentation",22,2022,"Zipf-compatible / mimicking"
9657,2068,0.77826104022015,0.999293422330822,"random segmentation",22,2022,"Zipf-compatible / mimicking"
11285,2321,0.763992634281137,0.999778778321626,"random segmentation",22,2022,"Zipf-compatible / mimicking"
13188,2602,0.752329586588238,0.999882386503442,"random segmentation",22,2022,"Zipf-compatible / mimicking"
15412,2944,0.748141488138998,0.999855422658739,"random segmentation",22,2022,"Zipf-compatible / mimicking"
18011,3312,0.7524776968595,0.999803659007655,"random segmentation",22,2022,"Zipf-compatible / mimicking"
21049,3699,0.755658726935782,0.999777351080776,"random segmentation",22,2022,"Zipf-compatible / mimicking"
24598,4152,0.756566745800813,0.999761475925795,"random segmentation",22,2022,"Zipf-compatible / mimicking"
28746,4706,0.767530963243471,0.999683791673038,"random segmentation",22,2022,"Zipf-compatible / mimicking"
33594,5298,0.777437414001386,0.999912694066142,"random segmentation",22,2022,"Zipf-compatible / mimicking"
39259,5970,0.778214257538516,0.999926549493853,"random segmentation",22,2022,"Zipf-compatible / mimicking"
45879,6777,0.771427739723145,0.999878089226264,"random segmentation",22,2022,"Zipf-compatible / mimicking"
53616,7636,0.769676543966103,0.999869188218192,"random segmentation",22,2022,"Zipf-compatible / mimicking"
62657,8591,0.765500365347332,0.999885827800567,"random segmentation",22,2022,"Zipf-compatible / mimicking"
73223,9646,0.765500365347332,0.999885827800567,"random segmentation",22,2022,"Zipf-compatible / mimicking"
85570,10890,0.765500365347332,0.999885827800567,"random segmentation",22,2022,"Zipf-compatible / mimicking"
100000,12256,0.765500365347332,0.999885827800567,"random segmentation",22,2022,"Zipf-compatible / mimicking"
500,22,1.23955709859661,0.994788881638902,"Simon reinforcement",22,2022,"Zipf-compatible / mimicking"
584,25,1.23955709859661,0.994788881638902,"Simon reinforcement",22,2022,"Zipf-compatible / mimicking"
683,32,1.23955709859661,0.994788881638902,"Simon reinforcement",22,2022,"Zipf-compatible / mimicking"
798,40,1.23955709859661,0.994788881638902,"Simon reinforcement",22,2022,"Zipf-compatible / mimicking"
933,48,1.18941340030264,0.988914302993467,"Simon reinforcement",22,2022,"Zipf-compatible / mimicking"
1090,55,1.06556442315178,0.989471912913318,"Simon reinforcement",22,2022,"Zipf-compatible / mimicking"
1274,69,0.948925792530566,0.986751551020137,"Simon reinforcement",22,2022,"Zipf-compatible / mimicking"
1488,76,0.87909708025155,0.986961636786431,"Simon reinforcement",22,2022,"Zipf-compatible / mimicking"
1739,87,0.848290759016782,0.989013553271502,"Simon reinforcement",22,2022,"Zipf-compatible / mimicking"
2033,96,0.81282700579154,0.995530740115928,"Simon reinforcement",22,2022,"Zipf-compatible / mimicking"
2375,110,0.879643045644731,0.994946899749856,"Simon reinforcement",22,2022,"Zipf-compatible / mimicking"
2776,128,0.913849106592595,0.996130332052013,"Simon reinforcement",22,2022,"Zipf-compatible / mimicking"
3244,147,0.943387350721653,0.999117298359978,"Simon reinforcement",22,2022,"Zipf-compatible / mimicking"
3791,175,0.986672417706938,0.996877133143597,"Simon reinforcement",22,2022,"Zipf-compatible / mimicking"
4431,200,1.0066776094656,0.99692298125973,"Simon reinforcement",22,2022,"Zipf-compatible / mimicking"
5178,229,1.03520367196616,0.997189718705912,"Simon reinforcement",22,2022,"Zipf-compatible / mimicking"
6051,283,1.04056452407607,0.997279116529814,"Simon reinforcement",22,2022,"Zipf-compatible / mimicking"
7071,327,1.05840641948868,0.998327817209998,"Simon reinforcement",22,2022,"Zipf-compatible / mimicking"
8263,389,1.04447618364949,0.997773419935927,"Simon reinforcement",22,2022,"Zipf-compatible / mimicking"
9657,453,1.01642610944608,0.999609632922098,"Simon reinforcement",22,2022,"Zipf-compatible / mimicking"
11285,532,1.0168448097851,0.9996176373337,"Simon reinforcement",22,2022,"Zipf-compatible / mimicking"
13188,616,0.989576029540322,0.999238504075288,"Simon reinforcement",22,2022,"Zipf-compatible / mimicking"
15412,733,0.978521566948551,0.999108872583614,"Simon reinforcement",22,2022,"Zipf-compatible / mimicking"
18011,849,0.968927401000347,0.999256847008728,"Simon reinforcement",22,2022,"Zipf-compatible / mimicking"
21049,970,0.955410757181672,0.999170171649648,"Simon reinforcement",22,2022,"Zipf-compatible / mimicking"
24598,1132,0.941250422077045,0.99969285412915,"Simon reinforcement",22,2022,"Zipf-compatible / mimicking"
28746,1322,0.953008979961398,0.99962833219434,"Simon reinforcement",22,2022,"Zipf-compatible / mimicking"
33594,1516,0.963848072270072,0.999808076318223,"Simon reinforcement",22,2022,"Zipf-compatible / mimicking"
39259,1766,0.96493499555254,0.999795009278095,"Simon reinforcement",22,2022,"Zipf-compatible / mimicking"
45879,2066,0.970890539658699,0.999775524931664,"Simon reinforcement",22,2022,"Zipf-compatible / mimicking"
53616,2396,0.982965230739593,0.999975659396924,"Simon reinforcement",22,2022,"Zipf-compatible / mimicking"
62657,2795,0.986701418678063,0.999950000021538,"Simon reinforcement",22,2022,"Zipf-compatible / mimicking"
73223,3260,0.986701418678063,0.999950000021538,"Simon reinforcement",22,2022,"Zipf-compatible / mimicking"
85570,3805,0.986701418678063,0.999950000021538,"Simon reinforcement",22,2022,"Zipf-compatible / mimicking"
100000,4455,0.986701418678063,0.999950000021538,"Simon reinforcement",22,2022,"Zipf-compatible / mimicking"
500,217,0.630302349569538,0.999806309677598,"random segmentation",23,2023,"Zipf-compatible / mimicking"
584,239,0.630302349569538,0.999806309677598,"random segmentation",23,2023,"Zipf-compatible / mimicking"
683,263,0.630302349569538,0.999806309677598,"random segmentation",23,2023,"Zipf-compatible / mimicking"
798,291,0.630302349569538,0.999806309677598,"random segmentation",23,2023,"Zipf-compatible / mimicking"
933,320,0.647780784887814,0.998883561025725,"random segmentation",23,2023,"Zipf-compatible / mimicking"
1090,356,0.680640714369121,0.996734920193716,"random segmentation",23,2023,"Zipf-compatible / mimicking"
1274,390,0.728697166038291,0.993778717686823,"random segmentation",23,2023,"Zipf-compatible / mimicking"
1488,441,0.765293110910317,0.996133071487759,"random segmentation",23,2023,"Zipf-compatible / mimicking"
1739,502,0.785528769937363,0.99781890620959,"random segmentation",23,2023,"Zipf-compatible / mimicking"
2033,579,0.784792421061167,0.997725021532117,"random segmentation",23,2023,"Zipf-compatible / mimicking"
2375,647,0.777974651922566,0.997946790814136,"random segmentation",23,2023,"Zipf-compatible / mimicking"
2776,727,0.769007362907029,0.998416429667408,"random segmentation",23,2023,"Zipf-compatible / mimicking"
3244,804,0.762337691801403,0.998720611131933,"random segmentation",23,2023,"Zipf-compatible / mimicking"
3791,926,0.788598651210654,0.998461793977549,"random segmentation",23,2023,"Zipf-compatible / mimicking"
4431,1045,0.80467581235213,0.9989654751032,"random segmentation",23,2023,"Zipf-compatible / mimicking"
5178,1176,0.814376133880568,0.99948185093852,"random segmentation",23,2023,"Zipf-compatible / mimicking"
6051,1355,0.788911763514975,0.998873733601451,"random segmentation",23,2023,"Zipf-compatible / mimicking"
7071,1528,0.782585782215576,0.998794398477837,"random segmentation",23,2023,"Zipf-compatible / mimicking"
8263,1726,0.787301671891028,0.998578655038898,"random segmentation",23,2023,"Zipf-compatible / mimicking"
9657,1913,0.785495476191609,0.998683468918632,"random segmentation",23,2023,"Zipf-compatible / mimicking"
11285,2175,0.797116625740613,0.998816593049927,"random segmentation",23,2023,"Zipf-compatible / mimicking"
13188,2501,0.80663888389482,0.999141950689925,"random segmentation",23,2023,"Zipf-compatible / mimicking"
15412,2831,0.813996758869087,0.999563941257906,"random segmentation",23,2023,"Zipf-compatible / mimicking"
18011,3203,0.80084820584559,0.999602334783233,"random segmentation",23,2023,"Zipf-compatible / mimicking"
21049,3624,0.785811245098051,0.999966876102965,"random segmentation",23,2023,"Zipf-compatible / mimicking"
24598,4095,0.780266295764316,0.999949168931283,"random segmentation",23,2023,"Zipf-compatible / mimicking"
28746,4622,0.775799133524272,0.999964810933466,"random segmentation",23,2023,"Zipf-compatible / mimicking"
33594,5212,0.775588420993226,0.999968110690085,"random segmentation",23,2023,"Zipf-compatible / mimicking"
39259,5870,0.77825189148682,0.99993841213282,"random segmentation",23,2023,"Zipf-compatible / mimicking"
45879,6623,0.778835798430586,0.999942907689103,"random segmentation",23,2023,"Zipf-compatible / mimicking"
53616,7504,0.776953525600125,0.999910649738866,"random segmentation",23,2023,"Zipf-compatible / mimicking"
62657,8489,0.768054717872117,0.999653610407993,"random segmentation",23,2023,"Zipf-compatible / mimicking"
73223,9550,0.768054717872117,0.999653610407993,"random segmentation",23,2023,"Zipf-compatible / mimicking"
85570,10738,0.768054717872117,0.999653610407993,"random segmentation",23,2023,"Zipf-compatible / mimicking"
100000,11994,0.768054717872117,0.999653610407993,"random segmentation",23,2023,"Zipf-compatible / mimicking"
500,27,0.684450821084326,0.991101800685078,"Simon reinforcement",23,2023,"Zipf-compatible / mimicking"
584,30,0.684450821084326,0.991101800685078,"Simon reinforcement",23,2023,"Zipf-compatible / mimicking"
683,35,0.684450821084326,0.991101800685078,"Simon reinforcement",23,2023,"Zipf-compatible / mimicking"
798,39,0.684450821084326,0.991101800685078,"Simon reinforcement",23,2023,"Zipf-compatible / mimicking"
933,42,0.680160837182977,0.991611421878672,"Simon reinforcement",23,2023,"Zipf-compatible / mimicking"
1090,47,0.701202181032355,0.985990629446993,"Simon reinforcement",23,2023,"Zipf-compatible / mimicking"
1274,51,0.773855720403636,0.983671713252458,"Simon reinforcement",23,2023,"Zipf-compatible / mimicking"
1488,59,0.860126144047894,0.991337701892392,"Simon reinforcement",23,2023,"Zipf-compatible / mimicking"
1739,69,0.923758863505893,0.995033975680033,"Simon reinforcement",23,2023,"Zipf-compatible / mimicking"
2033,80,1.0343022291893,0.994282659986571,"Simon reinforcement",23,2023,"Zipf-compatible / mimicking"
2375,93,1.09963990421736,0.993310598139778,"Simon reinforcement",23,2023,"Zipf-compatible / mimicking"
2776,109,1.14266719592402,0.995164534093039,"Simon reinforcement",23,2023,"Zipf-compatible / mimicking"
3244,138,1.1490316403629,0.995814037384811,"Simon reinforcement",23,2023,"Zipf-compatible / mimicking"
3791,166,1.1374792054847,0.995053753138128,"Simon reinforcement",23,2023,"Zipf-compatible / mimicking"
