"top_k","transition_nmi","surrogate_nmi","transition_nmi_excess","transition_nmi_z","generator","replicate","seed","benchmark"
100,0.0178503220335299,0.0175792418293816,0.000271080204148254,1.99650943810033,"finite Zipf reference",86,2086,"strict equifinality"
25,0.177361107187001,0.001923445636943,0.175437661550058,1795.52450597387,"Zipf Markov control",86,2086,"strict equifinality"
50,0.19372646384478,0.00623497988539493,0.187491483959385,1250.99451837344,"Zipf Markov control",86,2086,"strict equifinality"
100,0.215219516742857,0.0180422153152698,0.197177301427587,923.813651072621,"Zipf Markov control",86,2086,"strict equifinality"
25,0.19753141711704,0.197226397058729,0.000305020058310901,0.446745475924917,"latent mixture",86,2086,"strict equifinality"
50,0.187687540096832,0.187467171005307,0.00022036909152498,0.406258874878739,"latent mixture",86,2086,"strict equifinality"
100,0.187391231077183,0.187313400486091,7.78305910921484e-05,0.15921819798042,"latent mixture",86,2086,"strict equifinality"
25,0.391270497033228,0.013342973878208,0.37792752315502,2999.80199989435,"sample-space reduction",86,2086,"strict equifinality"
50,0.36572039399687,0.0157876565797747,0.349932737417095,1907.36420639574,"sample-space reduction",86,2086,"strict equifinality"
100,0.345703854566817,0.0265685979749742,0.319135256591843,1369.81043351607,"sample-space reduction",86,2086,"strict equifinality"
25,0.00177090436163653,0.00184603880731948,-7.51344456829462e-05,-0.780183769279237,"finite Zipf reference",87,2087,"strict equifinality"
50,0.00592510752865287,0.00604622834657412,-0.000121120817921242,-0.830600927291404,"finite Zipf reference",87,2087,"strict equifinality"
100,0.0175389856510811,0.0175739454887841,-3.49598377030573e-05,-0.177842479953729,"finite Zipf reference",87,2087,"strict equifinality"
25,0.178651358562424,0.00190767776573435,0.17674368079669,1690.57641511389,"Zipf Markov control",87,2087,"strict equifinality"
50,0.194685621028498,0.00615554539186809,0.18853007563663,1330.126611863,"Zipf Markov control",87,2087,"strict equifinality"
100,0.216506848480747,0.0178617864252095,0.198645062055538,1316.67048834763,"Zipf Markov control",87,2087,"strict equifinality"
25,0.205278519731659,0.206503833560177,-0.0012253138285177,-1.63402887431918,"latent mixture",87,2087,"strict equifinality"
50,0.192345715477961,0.193288833649023,-0.000943118171061713,-1.77075972548698,"latent mixture",87,2087,"strict equifinality"
100,0.189432150148769,0.190231644431157,-0.000799494282388236,-1.62936007996696,"latent mixture",87,2087,"strict equifinality"
25,0.389996037577638,0.013232070360029,0.376763967217609,3499.08775449343,"sample-space reduction",87,2087,"strict equifinality"
50,0.364876264076511,0.0157245018477072,0.349151762228803,2478.97857795881,"sample-space reduction",87,2087,"strict equifinality"
100,0.345598705417936,0.0265006387487192,0.319098066669217,1650.99968298157,"sample-space reduction",87,2087,"strict equifinality"
25,0.00196787787077028,0.00180285175424477,0.00016502611652551,1.24305869350574,"finite Zipf reference",88,2088,"strict equifinality"
50,0.00623019379570559,0.00603424252441823,0.000195951271287357,1.09099478607898,"finite Zipf reference",88,2088,"strict equifinality"
100,0.0176948527024079,0.0176375431227422,5.73095796657097e-05,0.305974369348801,"finite Zipf reference",88,2088,"strict equifinality"
25,0.177451001358186,0.00189514801019433,0.175555853347992,1727.07069613006,"Zipf Markov control",88,2088,"strict equifinality"
50,0.195073038823633,0.00616849133506647,0.188904547488567,1224.45843004169,"Zipf Markov control",88,2088,"strict equifinality"
100,0.217574585430401,0.0178252510489666,0.199749334381434,881.693210561884,"Zipf Markov control",88,2088,"strict equifinality"
25,0.202154782710713,0.201726648100697,0.000428134610016173,0.591194283522228,"latent mixture",88,2088,"strict equifinality"
50,0.190168949844055,0.189765349942861,0.000403599901194346,0.546123939763305,"latent mixture",88,2088,"strict equifinality"
100,0.18816805818209,0.187601117563888,0.000566940618201534,0.864647494130892,"latent mixture",88,2088,"strict equifinality"
25,0.392387735727317,0.013329539846823,0.379058195880493,2799.99049058017,"sample-space reduction",88,2088,"strict equifinality"
50,0.366086757143114,0.0157205075412424,0.350366249601872,2438.7979198559,"sample-space reduction",88,2088,"strict equifinality"
100,0.34621742309678,0.026579643010913,0.319637780085866,1706.95892934532,"sample-space reduction",88,2088,"strict equifinality"
25,0.00178927703361175,0.00178853074436516,7.46289246591559e-07,0.00559848788316252,"finite Zipf reference",89,2089,"strict equifinality"
50,0.00579867810876511,0.00598231252654681,-0.000183634417781691,-1.06430642508198,"finite Zipf reference",89,2089,"strict equifinality"
100,0.0173911836412556,0.0175622233683323,-0.00017103972707673,-0.902323656621686,"finite Zipf reference",89,2089,"strict equifinality"
25,0.17687540298719,0.00190326304550278,0.174972139941688,1608.17897056433,"Zipf Markov control",89,2089,"strict equifinality"
50,0.192004060864577,0.00619403795519598,0.185810022909381,1222.50373620264,"Zipf Markov control",89,2089,"strict equifinality"
100,0.21490113900993,0.0179198292470294,0.1969813097629,919.615844101999,"Zipf Markov control",89,2089,"strict equifinality"
25,0.198079503688296,0.197891349016979,0.000188154671317053,0.334896216972586,"latent mixture",89,2089,"strict equifinality"
50,0.185408083185395,0.18577260226668,-0.00036451908128507,-0.848174181889536,"latent mixture",89,2089,"strict equifinality"
100,0.182278681475665,0.182288472861264,-9.79138559897841e-06,-0.0257948112820557,"latent mixture",89,2089,"strict equifinality"
25,0.391596137446063,0.0132997225881385,0.378296414857925,3378.76835647097,"sample-space reduction",89,2089,"strict equifinality"
50,0.364763282026101,0.0157882086243418,0.348975073401759,2524.48652858505,"sample-space reduction",89,2089,"strict equifinality"
100,0.345476261443903,0.0265670809765486,0.318909180467354,1773.37158427202,"sample-space reduction",89,2089,"strict equifinality"
25,0.00175083775760243,0.00175221651288424,-1.37875528180933e-06,-0.0164690536309594,"finite Zipf reference",90,2090,"strict equifinality"
50,0.0060930113098097,0.00597310090870246,0.000119910401107245,0.852379326514047,"finite Zipf reference",90,2090,"strict equifinality"
100,0.0175070967238304,0.0175075736928723,-4.76969041898062e-07,-0.0029748331209584,"finite Zipf reference",90,2090,"strict equifinality"
25,0.181629052534958,0.00192163803915317,0.179707414495805,2146.58978813215,"Zipf Markov control",90,2090,"strict equifinality"
50,0.196430986100625,0.00617504541522339,0.190255940685401,1491.70089826004,"Zipf Markov control",90,2090,"strict equifinality"
100,0.216834199278024,0.0178216963009514,0.199012502977073,912.01441008842,"Zipf Markov control",90,2090,"strict equifinality"
25,0.216240593957975,0.21526694490679,0.000973649051185549,1.41503275153098,"latent mixture",90,2090,"strict equifinality"
50,0.19991444581356,0.199098968386171,0.000815477427389327,1.31530928617568,"latent mixture",90,2090,"strict equifinality"
100,0.196427637513265,0.19551813012397,0.000909507389294822,1.94052873273743,"latent mixture",90,2090,"strict equifinality"
25,0.389957521054054,0.0133427991602935,0.37661472189376,3446.88322547908,"sample-space reduction",90,2090,"strict equifinality"
50,0.364324639418095,0.0157561577526268,0.348568481665468,1885.14190512377,"sample-space reduction",90,2090,"strict equifinality"
100,0.34578671466891,0.0266003571007014,0.319186357568208,1321.64787206424,"sample-space reduction",90,2090,"strict equifinality"
25,0.00194418546912213,0.00177634918832658,0.00016783628079555,1.54474937066731,"finite Zipf reference",91,2091,"strict equifinality"
50,0.00617337156439941,0.00603200035688653,0.00014137120751288,0.809318196443514,"finite Zipf reference",91,2091,"strict equifinality"
100,0.0176068303300346,0.0176393830564612,-3.25527264265837e-05,-0.155138128776004,"finite Zipf reference",91,2091,"strict equifinality"
25,0.177239741470059,0.00192975377523796,0.175309987694821,1356.98095831907,"Zipf Markov control",91,2091,"strict equifinality"
50,0.192615822984435,0.0062082986291837,0.186407524355251,987.544495597816,"Zipf Markov control",91,2091,"strict equifinality"
100,0.214942473827702,0.0179622751060394,0.196980198721663,837.861313890139,"Zipf Markov control",91,2091,"strict equifinality"
25,0.222149835228069,0.22177581932786,0.000374015900208885,0.458012675529146,"latent mixture",91,2091,"strict equifinality"
50,0.208199883743916,0.20756671888684,0.000633164857076068,0.861090379936443,"latent mixture",91,2091,"strict equifinality"
100,0.201228114064073,0.200608280918232,0.000619833145841214,1.01484174009212,"latent mixture",91,2091,"strict equifinality"
25,0.39231635033229,0.0132761747887447,0.379040175543545,3038.61551317416,"sample-space reduction",91,2091,"strict equifinality"
50,0.366596459773777,0.0157262687588369,0.35087019101494,2013.59038767606,"sample-space reduction",91,2091,"strict equifinality"
100,0.347351826036855,0.026567886453843,0.320783939583012,1409.98638496512,"sample-space reduction",91,2091,"strict equifinality"
25,0.00178198768517511,0.00179617419161823,-1.41865064431231e-05,-0.151104224848015,"finite Zipf reference",92,2092,"strict equifinality"
50,0.00624258274995275,0.0060643474114795,0.000178235338473247,1.34711564415154,"finite Zipf reference",92,2092,"strict equifinality"
100,0.0178304041417136,0.0176181257760233,0.000212278365690391,1.04613819750838,"finite Zipf reference",92,2092,"strict equifinality"
25,0.177283188443462,0.00184387447282163,0.175439313970641,1480.57497234007,"Zipf Markov control",92,2092,"strict equifinality"
50,0.191590133890095,0.00616057846081503,0.18542955542928,1193.14752000908,"Zipf Markov control",92,2092,"strict equifinality"
100,0.212774068190079,0.0178248119095,0.19494925628058,788.700108495536,"Zipf Markov control",92,2092,"strict equifinality"
25,0.200669135443076,0.200536985867525,0.000132149575550744,0.2535052563836,"latent mixture",92,2092,"strict equifinality"
50,0.187965832552464,0.18811656321786,-0.000150730665395116,-0.292694210474814,"latent mixture",92,2092,"strict equifinality"
100,0.184083325556963,0.183895975113365,0.000187350443598328,0.424069061121646,"latent mixture",92,2092,"strict equifinality"
25,0.390611965975559,0.0132375352166545,0.377374430758905,2745.45752812825,"sample-space reduction",92,2092,"strict equifinality"
50,0.366093444130395,0.0156573021513341,0.350436141979061,2097.20764366051,"sample-space reduction",92,2092,"strict equifinality"
100,0.346452128422004,0.0264260098004238,0.320026118621581,2032.02224580112,"sample-space reduction",92,2092,"strict equifinality"
25,0.00182742223454302,0.00180649494450472,2.09272900383076e-05,0.218885698675304,"finite Zipf reference",93,2093,"strict equifinality"
50,0.0061569871187091,0.00598033122917252,0.000176655889536582,1.1377742342491,"finite Zipf reference",93,2093,"strict equifinality"
100,0.0176693761725279,0.0175753833858475,9.39927866804163e-05,0.421723818931216,"finite Zipf reference",93,2093,"strict equifinality"
25,0.180008516709518,0.00193631373812576,0.178072202971392,1343.70540355005,"Zipf Markov control",93,2093,"strict equifinality"
50,0.195174360840625,0.00624203974821407,0.188932321092411,1208.97734800653,"Zipf Markov control",93,2093,"strict equifinality"
100,0.217260009155488,0.017981703532751,0.199278305622737,1209.9136253812,"Zipf Markov control",93,2093,"strict equifinality"
25,0.22316894106,0.223945992841736,-0.000777051781736204,-1.2103163208191,"latent mixture",93,2093,"strict equifinality"
50,0.207720885945156,0.208720684637765,-0.000999798692608883,-1.76141527173722,"latent mixture",93,2093,"strict equifinality"
100,0.201204925524344,0.201941886920686,-0.000736961396342078,-1.69199203559911,"latent mixture",93,2093,"strict equifinality"
25,0.392076340054004,0.0133365858851315,0.378739754168873,3442.81129617362,"sample-space reduction",93,2093,"strict equifinality"
50,0.366354999829424,0.0157367449492642,0.350618254880159,1963.75561229212,"sample-space reduction",93,2093,"strict equifinality"
100,0.345919527405664,0.0266542750841407,0.319265252321523,1536.35065383899,"sample-space reduction",93,2093,"strict equifinality"
25,0.00174436659144109,0.00182109340549686,-7.67268140557747e-05,-0.688246269547063,"finite Zipf reference",94,2094,"strict equifinality"
50,0.0059823509176077,0.00602509088626812,-4.27399686604209e-05,-0.221216389885136,"finite Zipf reference",94,2094,"strict equifinality"
100,0.0173719084654654,0.017572968044608,-0.000201059579142637,-0.910321586559808,"finite Zipf reference",94,2094,"strict equifinality"
25,0.180191067769498,0.00192369255104429,0.178267375218454,1646.18820324631,"Zipf Markov control",94,2094,"strict equifinality"
50,0.196255748442615,0.00617779259698218,0.190077955845633,1927.0529695779,"Zipf Markov control",94,2094,"strict equifinality"
100,0.216215577594583,0.0178383476033778,0.198377229991205,1086.30485859022,"Zipf Markov control",94,2094,"strict equifinality"
25,0.211658284852248,0.211809706779921,-0.000151421927672396,-0.283274102677946,"latent mixture",94,2094,"strict equifinality"
50,0.197659571832652,0.19779244634705,-0.000132874514398668,-0.268191787173433,"latent mixture",94,2094,"strict equifinality"
100,0.194622752914078,0.194348204502151,0.00027454841192745,0.574601720850117,"latent mixture",94,2094,"strict equifinality"
25,0.392250994778251,0.013251730170431,0.37899926460782,2982.42868136855,"sample-space reduction",94,2094,"strict equifinality"
50,0.365894489593428,0.0156751002237397,0.350219389369689,2022.95119357777,"sample-space reduction",94,2094,"strict equifinality"
100,0.34611879521189,0.0264318970226319,0.319686898189259,1795.36377564806,"sample-space reduction",94,2094,"strict equifinality"
25,0.00187528059268066,0.00183598451281574,3.92960798649264e-05,0.385321610790752,"finite Zipf reference",95,2095,"strict equifinality"
50,0.00606317518206412,0.00610269182068927,-3.95166386251526e-05,-0.267152656896623,"finite Zipf reference",95,2095,"strict equifinality"
100,0.017616301824501,0.0176865242509876,-7.02224264865874e-05,-0.38653375772985,"finite Zipf reference",95,2095,"strict equifinality"
25,0.177919547070472,0.00192054402587398,0.175999003044598,1432.96272091677,"Zipf Markov control",95,2095,"strict equifinality"
50,0.193828089550963,0.00622760021099062,0.187600489339972,1083.03813057945,"Zipf Markov control",95,2095,"strict equifinality"
100,0.218169676675029,0.0179282908714377,0.200241385803591,1000.60849509741,"Zipf Markov control",95,2095,"strict equifinality"
25,0.211622453858408,0.21263984490125,-0.0010173910428426,-1.18179166389684,"latent mixture",95,2095,"strict equifinality"
50,0.19987543711533,0.200251491029748,-0.000376053914418306,-0.58737792468711,"latent mixture",95,2095,"strict equifinality"
100,0.196062557945734,0.196405484658448,-0.000342926712713465,-0.619005005265656,"latent mixture",95,2095,"strict equifinality"
25,0.393041333352315,0.0133400916821563,0.379701241670159,3095.12719299711,"sample-space reduction",95,2095,"strict equifinality"
50,0.36653015285985,0.0157607106833636,0.350769442176486,1825.10032954934,"sample-space reduction",95,2095,"strict equifinality"
100,0.346306709284386,0.0264139581925563,0.31989275109183,1441.64277702357,"sample-space reduction",95,2095,"strict equifinality"
25,0.00173611179436462,0.00181998174065492,-8.38699462903038e-05,-1.01862205239113,"finite Zipf reference",96,2096,"strict equifinality"
50,0.00598044968354746,0.00606661844561673,-8.61687620692646e-05,-0.564312373965313,"finite Zipf reference",96,2096,"strict equifinality"
100,0.0176963211207834,0.0176006239060006,9.56972147827875e-05,0.481442937237566,"finite Zipf reference",96,2096,"strict equifinality"
25,0.177793690284929,0.00190542781139668,0.175888262473532,1268.45958625147,"Zipf Markov control",96,2096,"strict equifinality"
50,0.194527395847632,0.00618245624261008,0.188344939605022,1092.57794183059,"Zipf Markov control",96,2096,"strict equifinality"
100,0.216344532924748,0.0178099920012101,0.198534540923538,1174.05655665152,"Zipf Markov control",96,2096,"strict equifinality"
25,0.207821711342673,0.206627367159092,0.00119434418358055,2.31028784572846,"latent mixture",96,2096,"strict equifinality"
50,0.197597565332015,0.196414563946537,0.00118300138547825,2.0839291524764,"latent mixture",96,2096,"strict equifinality"
100,0.195733151369963,0.19475173161569,0.000981419754272989,2.93917859717092,"latent mixture",96,2096,"strict equifinality"
25,0.391707554168644,0.0133153384589747,0.378392215709669,2983.83157072678,"sample-space reduction",96,2096,"strict equifinality"
50,0.366991984833793,0.0157663720041,0.351225612829693,1832.20926007363,"sample-space reduction",96,2096,"strict equifinality"
100,0.347232974321755,0.0265941689713684,0.320638805350387,1875.10344413926,"sample-space reduction",96,2096,"strict equifinality"
25,0.0019201118050328,0.00179144606540061,0.000128665739632195,0.988196235894536,"finite Zipf reference",97,2097,"strict equifinality"
50,0.00643643843413851,0.00599710823656231,0.000439330197576198,3.13830347827931,"finite Zipf reference",97,2097,"strict equifinality"
100,0.0177639233693423,0.0175348957740273,0.000229027595315012,1.33522567194464,"finite Zipf reference",97,2097,"strict equifinality"
25,0.180959419659948,0.00187644497032479,0.179082974689623,1349.29731960473,"Zipf Markov control",97,2097,"strict equifinality"
50,0.197456642858791,0.00616812430052081,0.19128851855827,1015.91205785367,"Zipf Markov control",97,2097,"strict equifinality"
100,0.217342032415358,0.0178485632556264,0.199493469159732,862.242993589214,"Zipf Markov control",97,2097,"strict equifinality"
25,0.201885243321144,0.201499449601462,0.000385793719682254,0.56928361654391,"latent mixture",97,2097,"strict equifinality"
50,0.188712389995592,0.188753755403888,-4.13654082965509e-05,-0.0761645736334868,"latent mixture",97,2097,"strict equifinality"
100,0.187959233361113,0.188119266161675,-0.000160032800561871,-0.367724760924442,"latent mixture",97,2097,"strict equifinality"
25,0.393183783985108,0.0133439788043681,0.37983980518074,3602.04188156404,"sample-space reduction",97,2097,"strict equifinality"
50,0.367551669811865,0.0158299163004211,0.351721753511444,2317.32631461413,"sample-space reduction",97,2097,"strict equifinality"
100,0.347633616005235,0.0265508387910572,0.321082777214178,1514.42698770199,"sample-space reduction",97,2097,"strict equifinality"
25,0.00183849648757701,0.00178225580168299,5.62406858940166e-05,0.468409882851093,"finite Zipf reference",98,2098,"strict equifinality"
50,0.00603509182372511,0.00599077032656832,4.43214971567905e-05,0.277018541502338,"finite Zipf reference",98,2098,"strict equifinality"
100,0.0178093567977312,0.0175525851309553,0.000256771666775908,1.29048725833085,"finite Zipf reference",98,2098,"strict equifinality"
25,0.177791799690935,0.00193497868618042,0.175856821004754,1686.8388790709,"Zipf Markov control",98,2098,"strict equifinality"
50,0.196084102865369,0.0061879043724111,0.189896198492958,1429.82410943401,"Zipf Markov control",98,2098,"strict equifinality"
100,0.217810446634577,0.0179725837328501,0.199837862901727,1117.5508304733,"Zipf Markov control",98,2098,"strict equifinality"
25,0.215387177299422,0.215141810110938,0.000245367188484086,0.305649206903888,"latent mixture",98,2098,"strict equifinality"
50,0.20185244862058,0.201970912317998,-0.000118463697417664,-0.168711228612705,"latent mixture",98,2098,"strict equifinality"
100,0.195681982806047,0.19597763616249,-0.000295653356442604,-0.538451774849415,"latent mixture",98,2098,"strict equifinality"
25,0.392088344729825,0.0133624042251453,0.37872594050468,3098.07228667438,"sample-space reduction",98,2098,"strict equifinality"
50,0.366824411094099,0.015748246878659,0.35107616421544,2187.96789663907,"sample-space reduction",98,2098,"strict equifinality"
100,0.346836944638197,0.0265371957974406,0.320299748840757,1405.83598621296,"sample-space reduction",98,2098,"strict equifinality"
25,0.00190258796785247,0.00178634212885425,0.00011624583899822,1.30556650838063,"finite Zipf reference",99,2099,"strict equifinality"
50,0.00602869748043387,0.00603518065165104,-6.48317121717309e-06,-0.0433112977977817,"finite Zipf reference",99,2099,"strict equifinality"
100,0.0175505461690907,0.0175359967140473,1.45494550434083e-05,0.0737947659096171,"finite Zipf reference",99,2099,"strict equifinality"
25,0.176618938798895,0.00192081508575419,0.174698123713141,1645.20715743975,"Zipf Markov control",99,2099,"strict equifinality"
50,0.191099140584881,0.00617790762600655,0.184921232958875,1088.08328263207,"Zipf Markov control",99,2099,"strict equifinality"
100,0.210685597416212,0.0178344270214873,0.192851170394724,912.908058739932,"Zipf Markov control",99,2099,"strict equifinality"
25,0.216695240549511,0.216471206084334,0.000224034465177186,0.471901370181957,"latent mixture",99,2099,"strict equifinality"
50,0.20363115132773,0.203019864656095,0.000611286671635625,1.28180902316555,"latent mixture",99,2099,"strict equifinality"
100,0.199398836425451,0.199453431151076,-5.459472562519e-05,-0.113054335344656,"latent mixture",99,2099,"strict equifinality"
25,0.39142522671291,0.0132761931002936,0.378149033612616,3747.66294008859,"sample-space reduction",99,2099,"strict equifinality"
50,0.365836378116919,0.015749396218617,0.350086981898302,3521.01582179392,"sample-space reduction",99,2099,"strict equifinality"
100,0.346744406689711,0.0265442295538211,0.32020017713589,1802.20005130069,"sample-space reduction",99,2099,"strict equifinality"
25,0.00193783132991989,0.00181528892764238,0.000122542402277519,1.03970452683335,"finite Zipf reference",100,2100,"strict equifinality"
50,0.00620609853910469,0.00602605946574657,0.000180039073358122,1.40974245403311,"finite Zipf reference",100,2100,"strict equifinality"
100,0.0177338181821363,0.0176196082767305,0.000114209905405734,0.773175894177489,"finite Zipf reference",100,2100,"strict equifinality"
25,0.179049905598409,0.00192575914092335,0.177124146457486,1353.44005963276,"Zipf Markov control",100,2100,"strict equifinality"
50,0.19545344945425,0.00618192180000055,0.18927152765425,1065.2021658337,"Zipf Markov control",100,2100,"strict equifinality"
100,0.216564793946425,0.0179131025491024,0.198651691397322,1012.25632421021,"Zipf Markov control",100,2100,"strict equifinality"
25,0.202842765621025,0.204098900441696,-0.00125613482067125,-1.84561875504516,"latent mixture",100,2100,"strict equifinality"
50,0.187540678095383,0.188611643345084,-0.00107096524970079,-1.93820152181909,"latent mixture",100,2100,"strict equifinality"
100,0.183343651307309,0.184675136609053,-0.00133148530174432,-3.15145380185065,"latent mixture",100,2100,"strict equifinality"
25,0.390277076267997,0.0133371850620315,0.376939891205966,3060.92022829548,"sample-space reduction",100,2100,"strict equifinality"
50,0.366313763119712,0.01576257126227,0.350551191857442,2151.66378071082,"sample-space reduction",100,2100,"strict equifinality"
100,0.34651987899517,0.0265319621516425,0.319987916843528,1373.45611102293,"sample-space reduction",100,2100,"strict equifinality"
